Date,Close,Name
2018-01-08 00:00:00-05:00,60.5616569519043,LVS
2018-01-09 00:00:00-05:00,61.91538619995117,LVS
2018-01-10 00:00:00-05:00,62.37850570678711,LVS
2018-01-11 00:00:00-05:00,62.903968811035156,LVS
2018-01-12 00:00:00-05:00,63.25130844116211,LVS
2018-01-16 00:00:00-05:00,64.72081756591797,LVS
2018-01-17 00:00:00-05:00,65.46894836425781,LVS
2018-01-18 00:00:00-05:00,65.66487121582031,LVS
2018-01-19 00:00:00-05:00,66.35954284667969,LVS
2018-01-22 00:00:00-05:00,68.66622924804688,LVS
2018-01-23 00:00:00-05:00,69.16497802734375,LVS
2018-01-24 00:00:00-05:00,68.96903991699219,LVS
2018-01-25 00:00:00-05:00,67.1165542602539,LVS
2018-01-26 00:00:00-05:00,67.24126434326172,LVS
2018-01-29 00:00:00-05:00,70.38511657714844,LVS
2018-01-30 00:00:00-05:00,69.80621337890625,LVS
2018-01-31 00:00:00-05:00,69.04029083251953,LVS
2018-02-01 00:00:00-05:00,69.6548080444336,LVS
2018-02-02 00:00:00-05:00,66.95626068115234,LVS
2018-02-05 00:00:00-05:00,64.4625473022461,LVS
2018-02-06 00:00:00-05:00,66.00330352783203,LVS
2018-02-07 00:00:00-05:00,65.397705078125,LVS
2018-02-08 00:00:00-05:00,63.2245979309082,LVS
2018-02-09 00:00:00-05:00,63.233497619628906,LVS
2018-02-12 00:00:00-05:00,63.71442794799805,LVS
2018-02-13 00:00:00-05:00,65.1483154296875,LVS
2018-02-14 00:00:00-05:00,66.30611419677734,LVS
2018-02-15 00:00:00-05:00,66.6534423828125,LVS
2018-02-16 00:00:00-05:00,66.81375885009766,LVS
2018-02-20 00:00:00-05:00,66.8315658569336,LVS
2018-02-21 00:00:00-05:00,66.84938049316406,LVS
2018-02-22 00:00:00-05:00,64.9701919555664,LVS
2018-02-23 00:00:00-05:00,66.19923400878906,LVS
2018-02-26 00:00:00-05:00,65.86080169677734,LVS
2018-02-27 00:00:00-05:00,65.05034637451172,LVS
2018-02-28 00:00:00-05:00,64.84550476074219,LVS
2018-03-01 00:00:00-05:00,63.09989929199219,LVS
2018-03-02 00:00:00-05:00,63.687713623046875,LVS
2018-03-05 00:00:00-05:00,63.74114990234375,LVS
2018-03-06 00:00:00-05:00,64.69410705566406,LVS
2018-03-07 00:00:00-05:00,65.05034637451172,LVS
2018-03-08 00:00:00-05:00,68.2387466430664,LVS
2018-03-09 00:00:00-05:00,68.10513305664062,LVS
2018-03-12 00:00:00-04:00,67.3570327758789,LVS
2018-03-13 00:00:00-04:00,65.78065490722656,LVS
2018-03-14 00:00:00-04:00,65.8162841796875,LVS
2018-03-15 00:00:00-04:00,66.59111022949219,LVS
2018-03-16 00:00:00-04:00,66.84049224853516,LVS
2018-03-19 00:00:00-04:00,66.84049224853516,LVS
2018-03-20 00:00:00-04:00,66.92953491210938,LVS
2018-03-21 00:00:00-04:00,65.9579849243164,LVS
2018-03-22 00:00:00-04:00,64.17678833007812,LVS
2018-03-23 00:00:00-04:00,62.359615325927734,LVS
2018-03-26 00:00:00-04:00,63.37614822387695,LVS
2018-03-27 00:00:00-04:00,64.46466064453125,LVS
2018-03-28 00:00:00-04:00,63.673011779785156,LVS
2018-03-29 00:00:00-04:00,64.6805648803711,LVS
2018-04-02 00:00:00-04:00,63.49310302734375,LVS
2018-04-03 00:00:00-04:00,63.82595443725586,LVS
2018-04-04 00:00:00-04:00,63.007320404052734,LVS
2018-04-05 00:00:00-04:00,63.96989059448242,LVS
2018-04-06 00:00:00-04:00,62.269657135009766,LVS
2018-04-09 00:00:00-04:00,62.86338424682617,LVS
2018-04-10 00:00:00-04:00,64.2397689819336,LVS
2018-04-11 00:00:00-04:00,63.73598861694336,LVS
2018-04-12 00:00:00-04:00,65.1033706665039,LVS
2018-04-13 00:00:00-04:00,64.60859680175781,LVS
2018-04-16 00:00:00-04:00,65.62513732910156,LVS
2018-04-17 00:00:00-04:00,66.11990356445312,LVS
2018-04-18 00:00:00-04:00,66.94752502441406,LVS
2018-04-19 00:00:00-04:00,66.4257583618164,LVS
2018-04-20 00:00:00-04:00,66.47074890136719,LVS
2018-04-23 00:00:00-04:00,66.96551513671875,LVS
2018-04-24 00:00:00-04:00,66.38079071044922,LVS
2018-04-25 00:00:00-04:00,65.07637786865234,LVS
2018-04-26 00:00:00-04:00,65.76907348632812,LVS
